00001.jpg,48.86,training
00002.jpg,62.5,validation
00003.jpg,77.25,test
00004.jpg,67,training
00005.jpg,22.71,training
00006.jpg,33.17,test
00007.jpg,73,training
00008.jpg,20.14,test
00009.jpg,12.5,validation
00010.jpg,56.25,training
00011.jpg,63.13,training
00012.jpg,20.14,validation
00013.jpg,25,training
00014.jpg,5.83,training
00015.jpg,29.11,test
00016.jpg,76.14,test
00017.jpg,56.29,validation
00018.jpg,31.57,test
00019.jpg,70.57,validation
00020.jpg,59.88,training
00021.jpg,74.13,test
00022.jpg,58.75,validation
00023.jpg,44.13,test
00024.jpg,36.75,training
00025.jpg,56,training
00026.jpg,71.43,training
00027.jpg,48.88,test
00028.jpg,8.86,training
00029.jpg,16.86,validation
00030.jpg,41,training
00031.jpg,78.83,validation
00032.jpg,70.86,training
00033.jpg,64.83,test
00034.jpg,91.2,training
00035.jpg,38.17,validation
00036.jpg,27,test
00037.jpg,64.71,training
00038.jpg,8,training
00039.jpg,63,training
00040.jpg,25.17,test
00041.jpg,22.5,training
00042.jpg,50.29,training
00043.jpg,51.83,training
00044.jpg,34.17,test
00045.jpg,8.71,training
00046.jpg,16.67,training
00047.jpg,22.57,training
00048.jpg,22.43,training
00049.jpg,36.83,training
00050.jpg,58.83,validation
00051.jpg,11.67,validation
00052.jpg,75.83,test
00053.jpg,71,test
00054.jpg,19.33,test
00055.jpg,14,training
00056.jpg,67,validation
00057.jpg,65.56,training
00058.jpg,45.7,training
00059.jpg,32.6,test
00060.jpg,16.13,training
00061.jpg,78,validation
00062.jpg,32.5,training
00063.jpg,37.6,validation
00064.jpg,31.33,training
00065.jpg,32.78,training
00066.jpg,67.63,training
00067.jpg,67.86,validation
00068.jpg,18.63,training
00069.jpg,66.88,training
00070.jpg,56,training
00071.jpg,46.22,training
00072.jpg,21.88,training
00073.jpg,34.4,training
00074.jpg,38.43,test
00075.jpg,39.88,training
00076.jpg,28.38,training
00077.jpg,49.88,training
00078.jpg,67.14,validation
00079.jpg,26.63,training
00080.jpg,41.88,validation
00081.jpg,7.43,training
00082.jpg,73.38,test
00083.jpg,61.71,training
00084.jpg,46.71,training
00085.jpg,16.57,validation
00086.jpg,32.86,training
00087.jpg,56.57,training
00088.jpg,75.86,validation
00089.jpg,73.88,validation
00090.jpg,54.71,training
00091.jpg,78.86,validation
00092.jpg,49.86,training
00093.jpg,34.29,training
00094.jpg,34,test
00095.jpg,47.86,test
00096.jpg,34.9,training
00097.jpg,58.38,training
00098.jpg,49.14,training
00099.jpg,41.14,training
00100.jpg,50.63,validation
00101.jpg,16,training
00102.jpg,35.29,training
00103.jpg,42.5,training
00104.jpg,58.88,training
00105.jpg,47.88,validation
00106.jpg,68.86,training
00107.jpg,38.88,training
00108.jpg,64,validation
00109.jpg,60.13,validation
00110.jpg,37.14,training
00111.jpg,43.57,test
00112.jpg,27.88,training
00113.jpg,20.5,training
00114.jpg,14.57,test
00115.jpg,78.14,training
00116.jpg,54.63,training
00117.jpg,75.43,validation
00118.jpg,39.86,training
00119.jpg,53.63,test
00120.jpg,51.29,training
00121.jpg,64.57,training
00122.jpg,38.57,training
00123.jpg,26.57,training
00124.jpg,67.14,training
00125.jpg,43,training
00126.jpg,82.14,test
00127.jpg,77.38,training
00128.jpg,74,training
00129.jpg,44,training
00130.jpg,12.83,training
00131.jpg,42.44,training
00132.jpg,56.89,test
00133.jpg,71.89,training
00134.jpg,53,training
00135.jpg,77.56,training
00136.jpg,21.75,training
00137.jpg,52.7,training
00138.jpg,20,training
00139.jpg,52.78,validation
00140.jpg,22,training
00141.jpg,30.8,validation
00142.jpg,15.6,training
00143.jpg,75.3,training
00144.jpg,29.2,validation
00145.jpg,40.67,training
00146.jpg,34,training
00147.jpg,37.8,training
00148.jpg,80.44,training
00149.jpg,68.89,test
00150.jpg,79,training
00151.jpg,42.22,test
00152.jpg,21.7,training
00153.jpg,81.89,training
00154.jpg,91.38,training
00155.jpg,44.63,test
00156.jpg,34,training
00157.jpg,79.89,test
00158.jpg,49.7,training
00159.jpg,71.67,training
00160.jpg,46.8,training
00161.jpg,37.18,training
00162.jpg,31.18,validation
00163.jpg,80.56,validation
00164.jpg,45.11,training
00165.jpg,79.89,training
00166.jpg,25.82,training
00167.jpg,32.75,test
00168.jpg,73.7,validation
00169.jpg,77.78,test
00170.jpg,73.11,validation
00171.jpg,62.5,validation
00172.jpg,62.6,training
00173.jpg,35.11,validation
00174.jpg,79,training
00175.jpg,23,validation
00176.jpg,78.91,validation
00177.jpg,79.2,training
00178.jpg,53.67,training
00179.jpg,71.33,training
00180.jpg,75.2,validation
00181.jpg,43.56,training
00182.jpg,80.5,training
00183.jpg,59.4,training
00184.jpg,54.4,training
00185.jpg,64.89,training
00186.jpg,64.25,training
00187.jpg,26.6,validation
00188.jpg,67.7,training
00189.jpg,44.2,training
00190.jpg,57.44,training
00191.jpg,33.38,training
00192.jpg,60.78,test
00193.jpg,37.11,training
00194.jpg,62,training
00195.jpg,41.5,training
00196.jpg,10.88,training
00197.jpg,39.33,training
00198.jpg,42.25,training
00199.jpg,51,training
00200.jpg,75.38,validation
00201.jpg,34.5,training
00202.jpg,64.75,test
00203.jpg,76.44,test
00204.jpg,78.38,validation
00205.jpg,34.63,test
00206.jpg,12.75,test
00207.jpg,57.56,training
00208.jpg,46.86,training
00209.jpg,34.29,training
00210.jpg,85.5,training
00211.jpg,46.92,validation
00212.jpg,34.42,training
00213.jpg,20.18,validation
00214.jpg,18.38,training
00215.jpg,13.83,training
00216.jpg,73.23,training
00217.jpg,21.62,training
00218.jpg,48,test
00219.jpg,61.42,validation
00220.jpg,14.64,training
00221.jpg,78.5,training
00222.jpg,58.08,training
00223.jpg,50.83,training
00224.jpg,19.08,training
00225.jpg,27.17,training
00226.jpg,35.46,training
00227.jpg,82.31,validation
00228.jpg,73.83,training
00229.jpg,11.54,validation
00230.jpg,48,training
00231.jpg,62.43,training
00232.jpg,53.08,validation
00233.jpg,71.06,training
00234.jpg,74.85,training
00235.jpg,18.53,training
00236.jpg,47.67,validation
